Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,MA_20,MA_50,MA_200,Volatility_20,Year,Month,Day_of_Week,Quarter
2016-11-25,17.1125,17.2141,17.0123,17.1139,17.1139,15226420,0.949598,15.7845,15.5941,14.133,1.667352,2016,11,4,4
2016-11-28,16.8284,16.9148,16.7942,16.8805,16.8805,8394711,-1.36369,15.8714,15.6302,14.1494,1.668866,2016,11,0,4
2016-11-29,16.6711,16.9338,16.5287,16.7903,16.7903,29157961,-0.534369,15.952,15.6559,14.165,1.685576,2016,11,1,4
2016-11-30,16.594,16.6738,16.56,16.6397,16.6397,3720980,-0.896914,16.0243,15.6798,14.1807,1.713106,2016,11,2,4
2016-12-01,16.5938,16.8009,16.4282,16.6349,16.6349,3466305,-0.028992,16.1093,15.7073,14.1977,1.640571,2016,12,3,4
2016-12-02,17.1947,17.3286,17.0535,17.1873,17.1873,12498758,3.321215,16.2176,15.75,14.2159,1.75356,2016,12,4,4
2016-12-05,16.647,16.705,16.6121,16.6701,16.6701,50132506,-3.009679,16.2934,15.786,14.2318,1.937491,2016,12,0,4
2016-12-06,16.8625,16.9698,16.7091,16.8162,16.8162,8316951,0.876685,16.3641,15.8252,14.2482,1.921163,2016,12,1,4
2016-12-07,16.3409,16.4394,16.2828,16.3811,16.3811,10974282,-2.587344,16.401,15.854,14.2638,2.017132,2016,12,2,4
2016-12-08,16.2419,16.4077,16.0799,16.2456,16.2456,3929627,-0.827014,16.4477,15.8789,14.2792,1.957553,2016,12,3,4
2016-12-09,16.5724,16.6758,16.3914,16.4943,16.4943,18366085,1.5305,16.5176,15.9049,14.2955,1.931541,2016,12,4,4
2016-12-12,16.5113,16.6649,16.3354,16.4887,16.4887,14268418,-0.033608,16.5811,15.9308,14.3129,1.932833,2016,12,0,4
2016-12-13,16.197,16.2514,16.1466,16.2009,16.2009,17407714,-1.745518,16.6243,15.9443,14.3284,1.98966,2016,12,1,4
2016-12-14,15.9731,16.0592,15.9257,16.0117,16.0117,6780827,-1.168108,16.6522,15.9554,14.3434,2.012278,2016,12,2,4
2016-12-15,16.1224,16.2157,16.0702,16.1633,16.1633,6217800,0.947271,16.6431,15.9571,14.3593,1.545237,2016,12,3,4
2016-12-16,15.9174,16.1465,15.7433,15.9718,15.9718,4565804,-1.185258,16.6184,15.9523,14.3747,1.55399,2016,12,4,4
2016-12-19,15.9786,16.167,15.8251,16.0132,16.0132,8848282,0.259437,16.5829,15.9529,14.3884,1.505163,2016,12,0,4
2016-12-20,16.0614,16.2614,15.8136,16.013,16.013,4184864,-0.001386,16.5369,15.959,14.402,1.466133,2016,12,1,4
2016-12-21,15.8313,15.886,15.7907,15.8454,15.8454,4782098,-1.046605,16.4757,15.9596,14.4157,1.453801,2016,12,2,4
2016-12-22,16.2591,16.3999,16.2067,16.3473,16.3473,10014071,3.167652,16.4455,15.9716,14.431,1.650703,2016,12,3,4
2016-12-23,16.6018,16.7525,16.3355,16.4852,16.4852,6962786,0.843191,16.414,15.9833,14.4481,1.647076,2016,12,4,4
2016-12-26,15.9847,16.1268,15.8224,15.9643,15.9643,9573345,-3.159728,16.3682,15.9825,14.4623,1.760409,2016,12,0,4
2016-12-27,15.9093,16.1178,15.7915,15.9993,15.9993,11047143,0.219458,16.3287,15.9831,14.4784,1.762383,2016,12,1,4
2016-12-28,15.8023,15.8752,15.7574,15.8303,15.8303,10180237,-1.056637,16.2882,15.9847,14.4948,1.765941,2016,12,2,4
2016-12-29,16.033,16.1463,15.9126,16.0259,16.0259,8372967,1.235887,16.2577,15.9976,14.5119,1.79607,2016,12,3,4
2016-12-30,15.9327,16.0064,15.7516,15.8248,15.8248,11197907,-1.254925,16.1896,16.0086,14.527,1.609576,2016,12,4,4
2017-01-02,15.7211,15.883,15.6296,15.7911,15.7911,4601087,-0.212806,16.1457,16.015,14.5417,1.487779,2017,1,0,1
2017-01-03,15.9671,16.0424,15.83,15.905,15.905,9742175,0.721305,16.1001,16.0228,14.5569,1.481926,2017,1,1,1
2017-01-04,16.1938,16.2648,16.033,16.1036,16.1036,10916515,1.248738,16.0862,16.0404,14.5732,1.412521,2017,1,2,1
2017-01-05,15.7621,15.8719,15.6922,15.8018,15.8018,4486720,-1.874051,16.064,16.0513,14.5893,1.460416,2017,1,3,1
2017-01-06,15.6993,15.8079,15.6083,15.7168,15.7168,16112877,-0.53822,16.0252,16.0587,14.6054,1.409107,2017,1,4,1
2017-01-09,15.5362,15.7117,15.4259,15.6009,15.6009,5414448,-0.737215,15.9808,16.0678,14.6213,1.41268,2017,1,0,1
2017-01-10,15.4339,15.4907,15.3898,15.4465,15.4465,10133968,-0.98977,15.9431,16.0732,14.6351,1.380794,2017,1,1,1
2017-01-11,15.8549,15.9784,15.7336,15.8572,15.8572,24421309,2.658655,15.9353,16.0865,14.6506,1.503511,2017,1,2,1
2017-01-12,15.989,16.0572,15.879,15.947,15.947,15511067,0.566225,15.9245,16.1067,14.668,1.492748,2017,1,3,1
2017-01-13,15.7053,15.7876,15.555,15.6371,15.6371,11403336,-1.943259,15.9078,16.119,14.6833,1.532013,2017,1,4,1
2017-01-16,15.803,15.8965,15.7571,15.8504,15.8504,8169047,1.364518,15.8996,16.133,14.6999,1.56503,2017,1,0,1
2017-01-17,16.2202,16.4709,16.0992,16.3489,16.3489,22737575,3.144547,15.9164,16.1519,14.7195,1.719525,2017,1,1,1
2017-01-18,16.5846,16.6313,16.5393,16.586,16.586,15421549,1.450552,15.9535,16.1708,14.7394,1.721183,2017,1,2,1
2017-01-19,16.2063,16.2768,16.1169,16.1873,16.1873,8239831,-2.404064,15.9455,16.1883,14.7562,1.673081,2017,1,3,1
2017-01-20,16.073,16.1393,15.9908,16.057,16.057,5771216,-0.804835,15.9241,16.2075,14.7713,1.668083,2017,1,4,1
2017-01-23,16.3308,16.4682,16.215,16.3522,16.3522,3140220,1.838497,15.9435,16.2301,14.7886,1.559302,2017,1,0,1
2017-01-24,16.1709,16.2529,16.0809,16.1628,16.1628,10830650,-1.158028,15.9516,16.2467,14.805,1.585421,2017,1,1,1
2017-01-25,16.3571,16.4186,16.1973,16.2585,16.2585,8508547,0.591845,15.973,16.2627,14.8215,1.566906,2017,1,2,1
2017-01-26,16.4587,16.5126,16.3798,16.4336,16.4336,19189264,1.077072,15.9934,16.2645,14.8377,1.56148,2017,1,3,1
2017-01-27,16.1637,16.2822,16.0695,16.1879,16.1879,12935969,-1.495349,16.0116,16.259,14.8531,1.57364,2017,1,4,1
2017-01-30,16.1289,16.2591,16.0312,16.1613,16.1613,18400793,-0.164458,16.0301,16.2477,14.8683,1.573131,2017,1,0,1
2017-01-31,15.3535,15.431,15.2864,15.3639,15.3639,10729015,-4.933561,16.003,16.2163,14.8805,1.928791,2017,1,1,1
2017-02-01,15.2313,15.3486,15.0158,15.1323,15.1323,20685600,-1.507812,15.9545,16.1776,14.8926,1.921671,2017,2,2,1
2017-02-02,15.073,15.1573,14.9997,15.084,15.084,6197011,-0.318662,15.9186,16.1402,14.9035,1.885447,2017,2,3,1
2017-02-03,14.8107,14.8711,14.7514,14.8118,14.8118,17444288,-1.804536,15.8733,16.0942,14.9115,1.917851,2017,2,4,1
2017-02-06,15.161,15.3698,14.9818,15.1903,15.1903,4995204,2.554854,15.8528,16.0604,14.9214,2.01521,2017,2,0,1
2017-02-07,14.938,15.0068,14.8041,14.8726,14.8726,13147103,-2.091085,15.8241,16.022,14.9286,2.055056,2017,2,1,1
2017-02-08,14.905,14.9341,14.7603,14.7891,14.7891,2706523,-0.561701,15.7707,15.985,14.9349,1.945065,2017,2,2,1
2017-02-09,14.8612,14.9528,14.743,14.8344,14.8344,7231992,0.306701,15.7151,15.949,14.9419,1.939629,2017,2,3,1
2017-02-10,15.1757,15.2712,15.0752,15.1707,15.1707,15037435,2.266416,15.6918,15.9087,14.9502,1.984714,2017,2,4,1
2017-02-13,14.855,14.9294,14.7785,14.8529,14.8529,8356908,-2.094844,15.6419,15.8723,14.9552,1.998083,2017,2,0,1
2017-02-14,14.9831,15.1758,14.9351,15.1274,15.1274,5805499,1.848119,15.5808,15.8386,14.9616,1.898834,2017,2,1,1
2017-02-15,15.1847,15.2257,15.0987,15.1396,15.1396,13506265,0.080917,15.5085,15.8137,14.9663,1.853876,2017,2,2,1
2017-02-16,14.9344,15.1218,14.7392,14.9264,14.9264,9665923,-1.408003,15.4454,15.7874,14.9727,1.811188,2017,2,3,1
2017-02-17,15.0697,15.2502,14.8637,15.0439,15.0439,6895419,0.787262,15.3948,15.7583,14.9788,1.826865,2017,2,4,1
2017-02-20,15.0577,15.1719,14.9868,15.1007,15.1007,8820583,0.377432,15.3322,15.7306,14.985,1.764609,2017,2,0,1
2017-02-21,14.9525,15.0354,14.8928,14.9755,14.9755,45423417,-0.828937,15.2728,15.7061,14.9908,1.75852,2017,2,1,1
2017-02-22,14.9799,15.2295,14.7554,15.0046,15.0046,16601502,0.193771,15.2101,15.6859,14.9966,1.749338,2017,2,2,1
2017-02-23,14.9917,15.0546,14.868,14.9307,14.9307,17661537,-0.492577,15.135,15.6613,15.004,1.715128,2017,2,3,1
2017-02-24,14.9477,15.0352,14.8831,14.9704,14.9704,10941208,0.266359,15.0741,15.6413,15.0117,1.704595,2017,2,4,1
2017-02-27,15.2589,15.388,15.0047,15.1328,15.1328,10737851,1.084809,15.0227,15.6236,15.0197,1.735374,2017,2,0,1
2017-02-28,15.5301,15.5867,15.4468,15.5034,15.5034,2808037,2.448554,15.0297,15.6135,15.028,1.465065,2017,2,1,1
2017-03-01,15.141,15.274,15.0859,15.2187,15.2187,7314617,-1.836304,15.034,15.6009,15.0354,1.485215,2017,3,2,1
2017-03-02,15.7064,15.7535,15.6675,15.7145,15.7145,9779901,3.258125,15.0655,15.5883,15.0459,1.646481,2017,3,3,1
2017-03-03,15.2137,15.4369,15.0307,15.2534,15.2534,4167693,-2.934163,15.0876,15.5636,15.0546,1.736425,2017,3,4,1
2017-03-06,15.0935,15.3107,15.0107,15.2271,15.2271,4132737,-0.172356,15.0894,15.5489,15.0621,1.643144,2017,3,0,1
2017-03-07,15.4689,15.5127,15.327,15.3705,15.3705,2892201,0.941705,15.1143,15.5363,15.0699,1.576165,2017,3,1,1
2017-03-08,15.4849,15.5506,15.3761,15.4415,15.4415,8537006,0.461863,15.147,15.5285,15.0785,1.567525,2017,3,2,1
2017-03-09,15.3348,15.6514,14.9862,15.3021,15.3021,15457048,-0.9027,15.1703,15.5141,15.0858,1.587519,2017,3,3,1
2017-03-10,15.2721,15.4524,15.0819,15.262,15.262,16357800,-0.261972,15.1749,15.5028,15.0927,1.510356,2017,3,4,1
2017-03-13,15.074,15.3106,14.9221,15.1578,15.1578,11671488,-0.682828,15.1902,15.4901,15.098,1.436464,2017,3,0,1
2017-03-14,15.0055,15.0824,14.9578,15.0346,15.0346,5223594,-0.812872,15.1855,15.4727,15.1034,1.389613,2017,3,1,1
2017-03-15,15.2908,15.3394,15.1911,15.2395,15.2395,3184728,1.362917,15.1905,15.4554,15.1101,1.42374,2017,3,2,1
2017-03-16,15.2659,15.3613,15.2351,15.3304,15.3304,3118520,0.596315,15.2107,15.446,15.1176,1.386315,2017,3,3,1
2017-03-17,15.0248,15.2368,14.9672,15.1786,15.1786,4483616,-0.990431,15.2174,15.4353,15.1257,1.399739,2017,3,4,1
2017-03-20,15.3801,15.4639,15.3103,15.3941,15.3941,6007392,1.419912,15.2321,15.4311,15.1345,1.431474,2017,3,0,1
2017-03-21,15.4627,15.5238,15.4104,15.4715,15.4715,7996145,0.50283,15.2569,15.4316,15.1433,1.416594,2017,3,1,1
2017-03-22,15.6736,15.8159,15.5228,15.6651,15.6651,5429350,1.251312,15.2899,15.4278,15.153,1.437018,2017,3,2,1
2017-03-23,15.8603,15.9459,15.7287,15.8142,15.8142,11652924,0.951699,15.3341,15.4251,15.1636,1.435326,2017,3,3,1
2017-03-24,15.6556,15.715,15.5564,15.6157,15.6157,8728004,-1.254813,15.3664,15.4247,15.1745,1.476776,2017,3,4,1
2017-03-27,15.5029,15.6149,15.375,15.4869,15.4869,9390646,-0.825268,15.3841,15.4174,15.1851,1.479772,2017,3,0,1
2017-03-28,15.7403,15.8027,15.6034,15.6654,15.6654,19471772,1.153065,15.3922,15.4038,15.1968,1.398903,2017,3,1,1
2017-03-29,15.7143,15.9342,15.5911,15.8103,15.8103,4662682,0.924865,15.4218,15.3882,15.2099,1.336635,2017,3,2,1
2017-03-30,15.8359,15.9051,15.7349,15.804,15.804,10367306,-0.040109,15.4262,15.3806,15.223,1.126305,2017,3,3,1
2017-03-31,15.8703,15.9261,15.7749,15.8306,15.8306,8199917,0.16838,15.4551,15.376,15.2356,0.883375,2017,3,4,1
2017-04-03,16.0524,16.2181,15.9672,16.1324,16.1324,8999847,1.906576,15.5004,15.3716,15.2477,0.957729,2017,4,0,2
2017-04-04,15.8856,16.0686,15.7992,15.9817,15.9817,16173404,-0.934172,15.5309,15.368,15.2588,0.982446,2017,4,1,2
2017-04-05,16.0603,16.1904,15.9786,16.1084,16.1084,15688304,0.792593,15.5643,15.365,15.2702,0.989846,2017,4,2,2
2017-04-06,16.0101,16.2239,15.8392,16.0526,16.0526,4849027,-0.346509,15.6018,15.3574,15.2813,0.964236,2017,4,3,2
2017-04-07,16.0426,16.085,15.9521,15.9944,15.9944,7693697,-0.362596,15.6384,15.3535,15.2939,0.967274,2017,4,4,2
2017-04-10,16.2136,16.3349,16.1323,16.2535,16.2535,12490347,1.620265,15.6932,15.3554,15.3078,0.988605,2017,4,0,2
2017-04-11,16.3888,16.4825,16.3516,16.4452,16.4452,8374142,1.179118,15.7637,15.377,15.3224,0.964897,2017,4,1,2
2017-04-12,16.5918,16.7659,16.4587,16.6325,16.6325,13923555,1.138971,15.8334,15.407,15.3354,0.955041,2017,4,2,2
2017-04-13,17.0169,17.1062,16.8521,16.9411,16.9411,12920924,1.855647,15.9139,15.4442,15.35,1.00587,2017,4,3,2
2017-04-14,16.9241,17.0151,16.8323,16.9233,16.9233,24528686,-0.10531,16.0011,15.4864,15.3642,0.954759,2017,4,4,2
2017-04-17,17.0615,17.1204,17.0148,17.0737,17.0737,3756919,0.889049,16.0851,15.524,15.379,0.936501,2017,4,0,2
2017-04-18,16.9612,17.0044,16.9254,16.9686,16.9686,8353944,-0.615404,16.16,15.566,15.3945,0.970548,2017,4,1,2
2017-04-19,17.1157,17.154,16.9895,17.0277,17.0277,4959988,0.348024,16.2281,15.6107,15.4091,0.953006,2017,4,2,2
2017-04-20,16.919,17.021,16.8681,16.9699,16.9699,12278267,-0.339575,16.2859,15.6534,15.4224,0.958968,2017,4,3,2
2017-04-21,17.0605,17.1007,16.9312,16.9712,16.9712,3036461,0.007779,16.3537,15.6895,15.4349,0.886016,2017,4,4,2
2017-04-24,17.1139,17.1623,17.0511,17.0995,17.0995,11325097,0.755844,16.4343,15.7344,15.449,0.838235,2017,4,0,2
2017-04-25,16.853,17.022,16.695,16.8639,16.8639,7013408,-1.377878,16.4942,15.7691,15.4603,0.921352,2017,4,1,2
2017-04-26,17.546,17.6605,17.2587,17.3722,17.3722,8163354,3.014198,16.5723,15.8138,15.4757,1.090167,2017,4,2,2
2017-04-27,17.0068,17.1809,16.9053,17.0789,17.0789,4511995,-1.687974,16.6361,15.8568,15.4889,1.189144,2017,4,3,2
2017-04-28,16.719,16.8095,16.6524,16.7427,16.7427,8482758,-1.968644,16.6817,15.8908,15.498,1.301332,2017,4,4,2
2017-05-01,16.9314,17.1185,16.8287,17.0153,17.0153,20248147,1.627992,16.7258,15.9291,15.5097,1.284483,2017,5,0,2
2017-05-02,17.2592,17.3694,17.0839,17.1937,17.1937,9515065,1.048352,16.7864,15.9735,15.5228,1.262603,2017,5,1,2
2017-05-03,17.4445,17.5493,17.2234,17.3274,17.3274,13458865,0.77805,16.8474,16.0199,15.5364,1.262354,2017,5,2,2
2017-05-04,17.5776,17.7335,17.3061,17.4609,17.4609,25041223,0.770485,16.9178,16.0705,15.5513,1.253525,2017,5,3,2
2017-05-05,17.5106,17.5929,17.3434,17.4253,17.4253,9754974,-0.204066,16.9893,16.1196,15.5676,1.24875,2017,5,4,2
2017-05-08,17.1457,17.209,17.0959,17.1592,17.1592,7495333,-1.526924,17.0346,16.1601,15.5824,1.289393,2017,5,0,2
2017-05-09,17.1275,17.3184,16.9619,17.1526,17.1526,10670982,-0.038812,17.07,16.1931,15.5983,1.273324,2017,5,1,2
2017-05-10,16.839,17.0148,16.777,16.9524,16.9524,7134252,-1.167224,17.086,16.2278,15.6126,1.289895,2017,5,2,2
2017-05-11,17.3183,17.4323,17.0653,17.1784,17.1784,7466344,1.333352,17.0978,16.2571,15.6289,1.257426,2017,5,3,2
2017-05-12,17.1462,17.2155,17.045,17.1141,17.1141,3455408,-0.374209,17.1074,16.2943,15.6432,1.260911,2017,5,4,2
2017-05-15,16.8441,16.9595,16.7619,16.8773,16.8773,17860409,-1.383973,17.0976,16.3273,15.657,1.284808,2017,5,0,2
2017-05-16,16.8649,16.9106,16.7302,16.7758,16.7758,7114098,-0.601458,17.0879,16.3554,15.6706,1.284489,2017,5,1,2
2017-05-17,16.796,16.9182,16.7396,16.8616,16.8616,9832243,0.511724,17.0796,16.3838,15.6837,1.287672,2017,5,2,2
2017-05-18,16.7265,16.8487,16.5772,16.6993,16.6993,5132001,-0.962569,17.0661,16.4117,15.6973,1.302719,2017,5,3,2
2017-05-19,16.4655,16.5133,16.4292,16.4769,16.4769,13196781,-1.331684,17.0414,16.436,15.7094,1.332476,2017,5,4,2
2017-05-22,16.5675,16.8352,16.2583,16.5253,16.5253,5361374,0.293841,17.0127,16.4634,15.7202,1.320089,2017,5,0,2
2017-05-23,16.5691,16.618,16.5244,16.5733,16.5733,7773504,0.290442,16.9981,16.4942,15.733,1.291643,2017,5,1,2
2017-05-24,16.3383,16.5919,16.181,16.4337,16.4337,15849063,-0.842661,16.9512,16.5181,15.7448,1.07533,2017,5,2,2
2017-05-25,16.3117,16.4355,16.183,16.3068,16.3068,14858145,-0.772173,16.9126,16.5376,15.7556,1.030412,2017,5,3,2
2017-05-26,16.424,16.5148,16.2649,16.3553,16.3553,8363854,0.297849,16.8932,16.5611,15.7657,0.950181,2017,5,4,2
2017-05-29,15.9892,16.0557,15.9246,15.9911,15.9911,4030792,-2.227138,16.842,16.5731,15.7753,0.969316,2017,5,0,2
2017-05-30,15.7004,15.8432,15.5094,15.6518,15.6518,69079169,-2.12156,16.7649,16.5767,15.7845,0.99512,2017,5,1,2
2017-05-31,15.4236,15.5868,15.3255,15.4883,15.4883,27618869,-1.044554,16.673,16.5731,15.7922,0.958165,2017,5,2,2
2017-06-01,15.4456,15.6046,15.2883,15.4473,15.4473,12998966,-0.265244,16.5723,16.5658,15.7993,0.909505,2017,6,3,2
2017-06-02,15.4899,15.6261,15.3927,15.5287,15.5287,5625140,0.527108,16.4775,16.564,15.8064,0.940708,2017,6,4,2
2017-06-05,15.9277,15.9745,15.8336,15.8803,15.8803,10781799,2.264034,16.4135,16.5719,15.8148,1.105331,2017,6,0,2
2017-06-06,16.0875,16.2042,15.9689,16.0855,16.0855,7247626,1.292427,16.3602,16.5803,15.825,1.165454,2017,6,1,2
2017-06-07,16.0881,16.2025,15.9297,16.0438,16.0438,17965059,-0.259224,16.3147,16.585,15.8345,1.14803,2017,6,2,2
2017-06-08,16.1068,16.1995,15.9447,16.037,16.037,9444016,-0.042351,16.2577,16.5896,15.8437,1.086552,2017,6,3,2
2017-06-09,15.8375,15.9123,15.7192,15.7938,15.7938,6536552,-1.516438,16.1916,16.5889,15.8522,1.118139,2017,6,4,2
2017-06-12,15.8097,15.8783,15.7239,15.7924,15.7924,6042037,-0.008771,16.1374,16.5821,15.8588,1.096168,2017,6,0,2
2017-06-13,15.6643,15.8352,15.5567,15.7271,15.7271,16978078,-0.413466,16.085,16.577,15.8644,1.094486,2017,6,1,2
2017-06-14,15.8075,15.929,15.6863,15.8077,15.8077,23024905,0.512333,16.0323,16.571,15.8717,1.09451,2017,6,2,2
2017-06-15,15.5811,15.6619,15.5337,15.6144,15.6144,24968535,-1.222583,15.978,16.5622,15.8773,1.104091,2017,6,3,2
2017-06-16,15.7212,15.7979,15.6663,15.7429,15.7429,14655546,0.822615,15.9413,16.5572,15.8845,1.106255,2017,6,4,2
2017-06-19,16.0851,16.1823,16.0121,16.1092,16.1092,10001708,2.327074,15.9205,16.5543,15.8926,1.241313,2017,6,0,2
2017-06-20,16.0171,16.2496,15.8483,16.0801,16.0801,1185479,-0.180954,15.8959,16.547,15.8992,1.237577,2017,6,1,2
2017-06-21,16.0481,16.2248,15.9984,16.1747,16.1747,10680584,0.588688,15.8829,16.5379,15.9072,1.236414,2017,6,2,2
2017-06-22,16.2945,16.5175,16.1156,16.3381,16.3381,9589393,1.010052,15.8845,16.5258,15.915,1.247479,2017,6,3,2
2017-06-23,16.2451,16.2797,16.1979,16.2325,16.2325,9833124,-0.646407,15.8783,16.512,15.9217,1.254141,2017,6,4,2
2017-06-26,16.1943,16.4183,16.0587,16.2821,16.2821,8765929,0.305297,15.8929,16.4962,15.9277,1.143632,2017,6,0,2
2017-06-27,16.2802,16.4648,16.0946,16.2792,16.2792,3622631,-0.01761,15.9243,16.4824,15.9316,1.01883,2017,6,1,2
2017-06-28,16.4211,16.5225,16.1966,16.2972,16.2972,11424507,0.110698,15.9647,16.4678,15.9358,0.976322,2017,6,2,2
2017-06-29,16.168,16.2053,16.065,16.1021,16.1021,14523434,-1.197166,15.9974,16.4504,15.94,1.023764,2017,6,3,2
2017-06-30,16.2117,16.3393,15.9792,16.1059,16.1059,12103312,0.023231,16.0263,16.4331,15.9453,1.021819,2017,6,4,2
2017-07-03,16.2495,16.3447,16.129,16.2241,16.2241,16174466,0.734023,16.0435,16.4156,15.9521,0.909252,2017,7,0,3
2017-07-04,16.6502,16.7236,16.4998,16.5728,16.5728,16332284,2.149599,16.0679,16.4098,15.9607,0.98492,2017,7,1,3
2017-07-05,16.7513,16.8463,16.7051,16.8,16.8,7946782,1.370604,16.1057,16.3983,15.97,1.015876,2017,7,2,3
2017-07-06,17.2821,17.3799,17.2291,17.3268,17.3268,12329236,3.13568,16.1702,16.4033,15.9816,1.201696,2017,7,3,3
2017-07-07,16.9137,17.2363,16.7799,17.101,17.101,10680164,-1.302745,16.2355,16.4104,15.9911,1.184642,2017,7,4,3
2017-07-10,17.3853,17.4777,17.2112,17.3032,17.3032,10528092,1.182115,16.3111,16.4162,16.0017,1.192651,2017,7,0,3
2017-07-11,17.4319,17.4875,17.27,17.3252,17.3252,14930973,0.127074,16.391,16.4188,16.0107,1.177738,2017,7,1,3
2017-07-12,17.8287,18.0424,17.655,17.8683,17.8683,18926552,3.134731,16.494,16.4297,16.0227,1.317818,2017,7,2,3
2017-07-13,17.597,17.7277,17.4842,17.6149,17.6149,35828524,-1.418345,16.594,16.4327,16.0304,1.332886,2017,7,3,3
2017-07-14,17.309,17.4028,17.2676,17.3613,17.3613,38844738,-1.439357,16.6749,16.4315,16.0362,1.408006,2017,7,4,3
2017-07-17,17.2051,17.2438,17.1402,17.1788,17.1788,10174822,-1.051334,16.7284,16.4318,16.0421,1.379619,2017,7,0,3
2017-07-18,16.6835,16.804,16.4888,16.6088,16.6088,1349920,-3.318137,16.7548,16.421,16.0466,1.601397,2017,7,1,3
2017-07-19,16.3517,16.6868,16.133,16.4665,16.4665,19705882,-0.856496,16.7694,16.4113,16.0499,1.614256,2017,7,2,3
2017-07-20,16.2973,16.4452,16.1229,16.2706,16.2706,7177485,-1.189538,16.7661,16.3931,16.0525,1.624017,2017,7,3,3
2017-07-21,16.2849,16.3794,16.2085,16.3029,16.3029,5141875,0.198553,16.7696,16.3769,16.0545,1.617519,2017,7,4,3
2017-07-24,16.3891,16.4242,16.3465,16.3816,16.3816,6904063,0.482695,16.7746,16.367,16.0564,1.61957,2017,7,0,3
2017-07-25,16.8672,16.9147,16.7888,16.8363,16.8363,9424103,2.775188,16.8024,16.3682,16.0607,1.730664,2017,7,1,3
2017-07-26,17.048,17.1695,16.9394,17.0608,17.0608,14592566,1.333943,16.8406,16.3722,16.0673,1.749504,2017,7,2,3
2017-07-27,16.8863,16.93,16.8497,16.8933,16.8933,3761048,-0.981847,16.8802,16.376,16.0749,1.740811,2017,7,3,3
2017-07-28,16.635,16.6998,16.5844,16.6492,16.6492,5419348,-1.445113,16.9073,16.3795,16.0817,1.781563,2017,7,4,3
2017-07-31,16.8257,16.9563,16.6306,16.7606,16.7606,11135900,0.669272,16.9341,16.3842,16.0882,1.780564,2017,7,0,3
2017-08-01,16.4426,16.4986,16.3592,16.4151,16.4151,16519628,-2.06147,16.9263,16.381,16.0927,1.784106,2017,8,1,3
2017-08-02,16.8743,16.9173,16.8165,16.8594,16.8594,17952530,2.706791,16.9292,16.3895,16.1009,1.862709,2017,8,2,3
2017-08-03,17.0551,17.3301,16.8682,17.1423,17.1423,6635035,1.677444,16.92,16.4062,16.1103,1.760658,2017,8,3,3
2017-08-04,16.9748,17.1014,16.8741,17.0005,17.0005,5189653,-0.826643,16.915,16.4191,16.1185,1.745826,2017,8,4,3
2017-08-07,16.6051,16.668,16.483,16.5456,16.5456,9149110,-2.675967,16.8771,16.4302,16.1256,1.818234,2017,8,0,3
2017-08-08,16.8753,17.0585,16.6895,16.8727,16.8727,12820299,1.976943,16.8545,16.4547,16.134,1.882102,2017,8,1,3
2017-08-09,16.8727,16.9482,16.7531,16.8283,16.8283,20535149,-0.263079,16.8025,16.4815,16.1422,1.719621,2017,8,2,3
2017-08-10,17.2473,17.3889,16.9857,17.1263,17.1263,3156935,1.770816,16.778,16.515,16.1532,1.756495,2017,8,3,3
2017-08-11,16.7657,16.835,16.6274,16.6964,16.6964,10616870,-2.510535,16.7448,16.5384,16.1615,1.814043,2017,8,4,3
2017-08-14,16.5408,16.6934,16.3821,16.5347,16.5347,4299431,-0.96853,16.7126,16.5515,16.1684,1.812041,2017,8,0,3
2017-08-15,16.4939,16.6433,16.3785,16.5276,16.5276,2993794,-0.04239,16.7085,16.5603,16.1741,1.654181,2017,8,1,3
2017-08-16,16.3623,16.5983,16.2959,16.5312,16.5312,14351870,0.021374,16.7118,16.5701,16.1785,1.642183,2017,8,2,3
2017-08-17,16.4004,16.4484,16.3635,16.4114,16.4114,12710366,-0.724281,16.7188,16.5776,16.184,1.627189,2017,8,3,3
2017-08-18,16.5375,16.6943,16.4025,16.5591,16.5591,12344339,0.899659,16.7316,16.5929,16.1913,1.637946,2017,8,4,3
2017-08-21,16.3109,16.441,16.1555,16.2854,16.2854,18574488,-1.652578,16.7268,16.6027,16.1967,1.680099,2017,8,0,3
2017-08-22,16.2377,16.3859,16.0996,16.2477,16.2477,6277666,-0.231633,16.6974,16.6131,16.2012,1.546394,2017,8,1,3
2017-08-23,16.254,16.3498,16.1793,16.2749,16.2749,6377147,0.167319,16.6581,16.6225,16.2053,1.508357,2017,8,2,3
2017-08-24,16.2812,16.5091,16.1707,16.3979,16.3979,34145197,0.755551,16.6333,16.6382,16.2056,1.512482,2017,8,3,3
2017-08-25,16.5056,16.7185,16.3555,16.5679,16.5679,8315876,1.036773,16.6292,16.6546,16.2061,1.501355,2017,8,4,3
2017-08-28,16.3112,16.5623,16.0295,16.2801,16.2801,16830937,-1.736829,16.6052,16.6581,16.2039,1.539655,2017,8,0,3
2017-08-29,16.0122,16.0757,15.84,15.903,15.903,11839088,-2.316231,16.5796,16.6545,16.1987,1.557392,2017,8,1,3
2017-08-30,16.2066,16.2851,16.1345,16.213,16.213,3648262,1.948866,16.5473,16.6553,16.1944,1.492156,2017,8,2,3
